length_url,nb_dots,nb_hyphens,nb_at,domain_age,domain_registration_length,web_traffic,google_index,page_rank,links_in_tags,phish_hints,status
105,2,1,0,73,291,5631354,1,0,0.0,3,1
64,2,0,0,3008,1009,1142313,0,4,0.0,0,0
96,2,1,0,243,122,0,1,0,97.5,3,1
24,2,0,0,-1,0,0,1,2,0.0,0,1
69,4,0,0,4003,15,5816617,1,0,100.0,0,1
39,2,0,0,9189,307,316,0,5,90.47619048,0,0
65,2,3,0,7330,339,2775,0,5,72.72727273,1,0
39,3,0,0,1337,123,20989,1,6,100.0,0,1
33,2,1,0,7620,50,56198,0,6,72.0,0,1
117,2,6,0,2884,37,7664,0,5,0.0,0,0
55,3,1,0,-1,0,16455,1,5,100.0,0,0
128,4,1,0,3992,25,5697976,1,0,100.0,0,1
43,2,2,0,5640,204,2,0,10,65.21739129999999,0,0
112,2,1,0,8019,381,0,1,4,7.692307692000001,0,1
86,4,0,0,-1,291,0,1,0,0.0,0,1
39,2,0,0,258,107,0,1,2,0.0,0,0
67,1,0,0,3832,335,0,1,0,0.0,1,1
22,1,0,0,804,291,2352138,1,2,11.11111111,0,1
48,3,0,0,620,111,0,1,0,0.0,0,1
32,3,1,0,8094,1767,3612,1,4,0.0,0,1
110,2,2,0,2300,257,0,1,2,40.0,2,1
40,2,0,0,9201,297,684,0,6,90.47619048,0,0
37,2,0,0,6431,509,623,0,5,100.0,0,0
34,3,0,0,-1,-1,482936,1,2,100.0,0,1
54,2,2,0,3708,1406,52251,1,5,76.19047619,1,1
36,2,0,0,-1,0,0,0,2,88.88888889,0,0
49,2,2,0,5079,764,97457,0,5,16.66666667,0,0
34,2,0,0,4455,292,780526,0,3,66.66666667,0,0
26,2,0,0,8891,240,0,0,5,75.0,0,0
43,2,0,0,284,81,0,1,0,100.0,0,1
81,2,5,0,9268,230,4501,0,6,23.52941176,0,0
29,2,0,0,1099,4,357413,0,2,0.0,0,1
81,1,1,0,2300,257,0,1,2,40.0,0,1
56,2,2,0,2236,1050,296839,0,4,50.0,0,0
78,1,6,0,1933,259,0,0,0,100.0,0,1
64,2,1,0,2429,127,10149,0,5,88.88888889,2,1
46,1,1,0,885,211,0,1,0,80.0,0,1
96,1,1,0,835,261,0,1,0,0.0,3,1
48,3,1,0,3276,11,55094,0,4,76.92307692,0,0
39,2,0,0,798,297,0,1,1,0.0,0,1
32,2,3,0,-1,0,0,0,2,100.0,0,0
41,3,0,0,-1,223,0,1,2,100.0,0,1
118,4,0,0,4003,14,5816617,1,0,100.0,0,1
63,3,2,0,2584,338,10718227,0,4,92.30769231,0,0
26,2,0,0,3291,2918,1165573,0,2,79.31034483,0,0
26,2,1,0,2704,218,3942874,0,2,17.24137931,0,0
47,3,0,0,6608,331,5497272,1,3,25.0,0,0
82,2,0,0,8348,2974,1,0,10,0.0,1,1
28,2,0,0,7046,258,1529478,0,5,80.0,0,0
20,2,0,0,8339,61,101823,0,5,26.66666667,0,0
102,3,1,0,3384,269,0,1,0,0.0,0,1
61,2,4,0,5363,481,85623,1,4,100.0,0,0
45,3,0,0,182,913,0,1,4,100.0,0,0
75,4,2,0,5613,231,0,0,5,0.0,0,1
135,2,0,0,9339,157,21,0,5,0.0,0,1
27,2,0,0,-1,356,8731722,0,1,90.0,0,0
20,2,0,0,-1,1188,0,0,3,100.0,0,0
70,5,2,0,5616,228,0,1,5,0.0,0,1
42,1,0,0,2397,160,7613314,1,1,0.0,0,1
64,2,5,0,7456,3136,2997,0,6,20.0,0,0
45,2,0,0,8712,1879,3722,0,5,100.0,0,0
42,4,0,0,4202,181,0,1,0,80.0,0,1
77,3,2,0,173,192,0,1,3,0.0,4,1
31,2,0,0,-1,564,0,1,2,100.0,0,1
43,2,0,0,6259,2506,683,0,6,61.53846154,0,0
113,2,1,0,8347,2975,1,1,10,33.33333333,1,1
795,12,20,0,5616,228,0,1,5,50.0,1,1
63,3,2,0,2344,0,13667,1,6,100.0,1,1
210,4,0,0,3,0,0,1,0,100.0,1,1
26,2,0,0,3210,78,7881300,1,2,100.0,0,1
56,2,0,0,7131,904,12,1,7,100.0,0,0
46,3,0,0,1525,301,0,1,0,100.0,1,1
54,2,0,0,7296,373,0,1,5,0.0,0,1
34,2,0,0,8517,2807,8,0,10,26.66666667,0,0
63,3,3,0,7921,114,5598,1,6,71.42857143,0,0
38,2,0,0,3437,293,0,1,1,0.0,0,1
115,2,2,0,4090,657,0,1,4,0.0,4,1
43,2,1,0,7583,452,969,0,5,100.0,0,0
33,2,1,0,2232,325,5487783,1,4,87.5,0,0
61,3,0,0,-1,146,352415,1,2,100.0,0,1
21,1,0,0,2352,204,2353032,0,4,10.0,0,1
58,5,0,0,-1,2382,0,1,2,100.0,0,1
29,3,0,0,755,340,0,1,0,100.0,0,1
203,8,0,0,-1,670,8902890,1,4,95.65217391,0,1
56,1,0,0,5494,349,2583,0,5,100.0,0,0
48,2,0,0,5230,248,0,1,7,95.23809524,1,1
28,2,0,0,7295,374,0,1,5,0.0,0,1
46,2,0,0,2304,618,10744976,1,1,0.0,0,1
47,2,1,0,-1,148,0,1,2,0.0,2,1
35,2,0,0,2948,339,8035356,1,0,0.0,0,1
22,2,0,0,4049,334,488821,0,3,100.0,0,0
81,2,1,0,7267,38,0,1,1,100.0,3,1
30,2,2,0,1699,137,3985261,0,2,75.0,0,0
25,2,0,0,-1,0,651173,0,3,0.0,0,0
103,2,2,0,1706,120,4830221,1,2,100.0,2,1
50,2,3,0,6066,508,416,0,8,3.03030303,0,0
94,3,0,0,800,295,7399431,1,0,20.0,0,1
167,2,0,0,4967,146,0,1,1,50.0,0,1
18,2,0,0,8067,341,657137,0,3,87.09677419,0,0
36,2,0,0,1734,92,0,1,3,90.0,0,1
51,2,1,0,4156,2784,136143,0,6,0.0,0,0
42,2,0,0,7327,342,2247542,1,1,81.81818182,0,1
105,4,2,0,9956,271,18344,0,5,0.0,0,0
31,2,0,0,-1,0,0,1,0,0.0,0,1
253,14,0,0,3386,99,0,1,1,0.0,2,1
28,2,0,0,2678,974,1308664,0,4,25.0,0,0
23,2,0,0,2168,23,994840,0,2,90.0,0,0
42,2,0,0,-1,0,5471993,1,0,85.71428571,0,1
119,4,1,1,4609,139,0,1,3,50.0,4,1
56,2,0,0,7133,902,12,0,7,100.0,0,0
29,1,0,0,264,102,0,1,0,0.0,0,1
36,2,0,0,6072,138,14411,1,5,24.13793103,0,0
31,2,0,0,4623,125,0,0,3,0.0,0,1
42,5,0,0,129,236,0,1,0,0.0,0,1
28,2,0,0,4412,700,771758,0,1,25.92592593,0,0
38,3,0,0,-1,153,0,1,2,100.0,0,1
47,2,1,0,3416,967,2457973,0,4,42.85714286,0,0
39,2,1,0,7295,374,0,1,5,0.0,0,1
54,3,4,0,5585,258,0,0,5,41.66666667,0,0
404,2,1,0,505,225,0,1,0,0.0,7,1
78,3,0,0,7083,952,17964,1,3,0.0,0,1
69,2,1,0,7240,0,0,1,1,0.0,0,1
31,2,1,0,6495,1174,7361,0,5,50.0,0,0
57,2,1,0,1,364,0,1,0,88.88888889,0,1
26,2,0,0,5159,1049,4880613,0,8,28.57142857,0,0
31,2,0,0,1540,285,794756,0,1,100.0,0,0
67,2,1,0,-1,0,0,1,2,0.0,3,1
94,4,0,0,630,101,0,1,0,100.0,1,1
77,1,1,0,760,336,0,1,0,0.0,3,1
16,1,0,0,921,0,0,0,1,87.5,0,0
68,3,1,0,5232,246,7552177,0,7,0.0,1,0
29,1,0,0,7489,182,63,0,10,50.0,0,0
49,2,0,0,2345,211,237648,0,2,57.14285714,0,0
50,3,0,0,-1,1286,1203,0,7,0.0,0,0
28,2,0,0,6993,1408,8740,0,5,18.75,0,0
18,2,0,0,803,293,2778969,0,2,92.85714286,0,1
46,1,1,0,7386,649,1213116,0,5,92.85714286,0,0
29,2,0,0,6673,266,3022834,0,2,100.0,0,0
23,2,0,0,-1,-1,4032224,0,2,87.5,0,0
58,3,0,0,2604,318,0,1,0,100.0,3,1
27,2,0,0,-1,957,901117,0,3,71.42857143,0,0
63,2,0,0,3583,69,0,1,0,100.0,1,1
101,1,7,0,3159,493,257467,0,4,60.0,0,0
125,4,1,0,3992,25,5697976,1,0,100.0,0,1
42,2,2,0,924,537,0,1,2,100.0,0,1
19,2,0,0,-1,0,101873,0,2,91.66666667,0,0
19,2,0,0,3566,87,305533,0,3,91.66666667,0,0
32,2,0,0,5203,1006,1282686,0,0,0.0,0,0
51,2,0,0,2316,1337,0,1,0,100.0,0,1
66,2,0,0,7130,905,12,0,7,100.0,0,0
243,2,15,0,216,149,0,1,0,100.0,0,1
73,1,1,0,1582,974,0,1,3,0.0,2,1
44,2,0,0,5065,0,328378,0,5,71.42857143,0,0
70,2,2,0,4386,4,0,1,3,0.0,0,0
27,2,0,0,6591,714,185080,0,3,94.44444444,0,0
26,2,0,0,10648,1039,428010,0,4,0.0,0,0
23,2,0,0,7263,41,2317654,0,3,100.0,0,0
27,2,0,0,7298,371,0,0,5,0.0,0,0
21,2,0,0,3582,436,597462,0,4,11.11111111,0,0
49,3,0,0,-1,-1,608816,0,5,100.0,0,0
218,1,2,0,778,318,0,1,1,80.0,3,1
29,3,0,0,7202,1198,1082977,1,2,100.0,0,1
32,2,1,0,2816,105,0,0,2,77.77777778,0,0
34,4,0,0,6254,321,475107,1,2,81.81818182,0,1
93,2,0,0,2996,0,4189860,1,2,83.33333333,0,1
133,1,2,0,778,318,0,1,1,80.0,3,1
39,2,2,0,5888,1417,184,0,6,88.88888889,0,0
48,3,2,0,11047,277,545,0,6,90.0,0,0
28,2,0,0,5534,309,0,0,3,100.0,0,0
37,2,1,0,-1,0,0,0,2,100.0,0,0
24,2,0,0,-1,0,4423479,0,3,57.14285714,0,0
27,2,0,0,-1,394,0,0,3,100.0,0,0
372,5,0,1,-1,241,9679626,1,0,0.0,1,1
22,2,0,0,7912,488,3532336,0,2,83.33333333,0,0
39,2,0,0,2926,75,0,1,1,0.0,1,1
40,3,0,0,5575,268,126204,0,5,100.0,0,0
35,3,0,0,3674,121,3192143,1,1,86.20689655,0,0
42,2,0,0,4593,155,3488368,1,3,85.71428571,0,0
69,2,1,0,-1,0,0,1,2,0.0,3,1
47,2,0,0,7297,372,0,0,5,0.0,0,0
50,1,3,0,-1,283,0,0,4,75.0,0,0
22,2,0,0,6536,403,885,0,5,85.71428571,0,0
32,2,0,0,5159,1049,0,0,8,100.0,0,0
105,3,1,0,522,208,377875,1,2,100.0,0,1
38,2,1,0,-1,0,77586,1,1,100.0,1,1
319,4,8,0,7489,3104,376,1,7,0.0,0,1
142,3,2,0,7087,948,18105,1,3,0.0,0,1
24,2,0,0,4979,134,0,0,4,48.97959184,0,0
91,2,1,0,495,236,0,1,0,0.0,1,1
18,1,0,0,2242,340,1584299,0,2,88.23529412,0,0
28,2,0,0,1950,242,341948,0,1,0.0,1,1
73,4,2,0,5616,228,0,1,5,0.0,0,1
53,2,0,0,7133,902,12,0,7,100.0,0,0
43,2,1,0,-1,386,248833,0,3,44.44444444,0,0
37,2,1,0,3251,37,421761,1,4,6.25,0,1
72,2,2,0,6697,243,3816,0,7,58.33333333,0,0
66,2,1,0,3468,334,0,0,1,0.0,0,0
20,2,0,0,6772,0,826847,0,6,72.72727273,0,0
59,2,4,0,6074,2327,453,0,6,69.23076923,2,0
153,2,14,0,2370,187,0,1,0,0.0,2,1
32,2,1,0,3026,260,718627,0,3,68.75,0,0
41,3,0,0,-1,0,0,1,2,0.0,1,1
37,2,1,0,9564,299,1937051,0,5,83.33333333,0,0
19,1,0,0,2219,338,2232292,0,4,78.94736842,0,0
92,2,1,0,3815,568,0,1,2,100.0,0,1
117,2,1,0,1279,181,0,1,0,100.0,0,1
47,3,2,0,6424,2528,379,0,5,0.0,0,0
52,3,0,0,5984,590,17696,1,3,0.0,0,1
109,7,0,0,3018,269,2156460,1,3,0.0,1,1
33,2,0,0,8520,2804,8,0,10,12.5,0,0
43,2,0,0,5635,209,2,0,10,56.0,0,0
85,4,0,0,-1,290,0,1,0,0.0,0,1
44,3,1,0,4987,492,0,1,0,9.090909091,0,1
75,4,0,0,7086,948,18263,1,3,0.0,0,1
50,2,0,0,7134,901,12,0,7,100.0,0,0
62,2,0,0,-1,190,5025731,0,3,100.0,1,0
30,2,0,0,1459,0,3713285,0,1,97.05882353,0,0
45,3,1,0,5622,197,49888,1,5,92.30769231,0,0
261,13,0,1,2660,3183,0,1,4,0.0,2,1
22,2,0,0,4065,322,34916,0,6,87.5,0,0
24,2,0,0,6821,120,0,0,3,100.0,0,0
77,3,0,0,1200,261,0,0,0,93.47826087,0,1
188,4,0,0,-1,0,0,0,0,0.0,2,1
21,1,0,0,3000,286,1264301,0,2,33.33333333,0,1
162,6,1,0,-2,190,696261,1,3,100.0,1,1
115,3,0,0,4221,526,0,1,1,0.0,0,0
25,2,1,0,4231,152,0,0,2,0.0,0,0
74,2,5,0,1911,281,7911150,1,2,0.0,0,0
31,3,0,0,1566,259,8134006,1,2,0.0,1,1
52,2,1,0,5226,982,137,0,8,58.82352941,0,0
40,2,0,0,7585,451,974,0,5,100.0,0,0
59,3,0,0,4335,48,0,1,0,0.0,0,1
57,3,3,0,-1,0,0,1,0,0.0,2,1
37,2,0,0,7448,587,0,0,8,64.0,0,0
25,1,0,0,7302,0,113019,0,6,100.0,0,0
77,2,2,0,4726,53,0,1,1,100.0,3,1
47,2,0,0,1877,313,0,1,0,100.0,0,1
25,2,1,0,7142,893,368723,0,5,80.0,0,0
34,2,0,0,7296,8,0,0,3,80.0,0,0
44,2,0,0,82,283,0,1,0,0.0,0,1
38,2,1,0,6472,102,72,1,10,0.0,1,0
79,5,2,0,1777,0,122025,1,2,37.5,1,1
19,2,0,0,5274,205,3139767,0,3,66.66666667,0,0
82,2,0,0,8347,2975,1,1,10,0.0,1,1
40,1,2,0,-1,87,4026793,0,2,100.0,2,1
40,1,0,0,2140,0,308772,1,7,0.0,0,1
30,2,0,0,3314,704,5159982,0,2,62.5,0,0
25,2,0,0,1320,141,0,0,2,0.0,0,0
36,1,1,0,7023,281,1012136,0,3,5.8823529410000015,0,0
26,1,0,0,-1,0,0,1,0,100.0,0,1
38,3,1,0,7189,116,481145,1,1,81.81818182,0,1
210,2,1,0,327,38,0,1,0,50.0,3,1
32,2,0,0,-1,0,20689,1,2,100.0,0,1
126,4,1,0,3992,25,5707171,1,0,100.0,0,1
96,3,0,0,1499,327,0,1,0,0.0,0,1
30,2,0,0,7298,371,0,0,5,46.15384615,0,0
25,2,0,0,5232,246,6204131,0,7,95.83333333,0,0
27,2,0,0,2539,17,45196,0,4,7.692307692000001,0,0
82,1,7,0,5887,322,10549,0,6,91.66666667,0,0
50,1,0,0,3178,109,0,1,4,100.0,0,1
92,1,9,0,6057,191,41,0,8,11.11111111,0,0
42,3,0,0,7156,150,2250,1,3,86.66666667,0,0
38,1,0,0,2102,90,0,1,0,0.0,0,1
26,2,0,0,7295,374,0,1,5,0.0,0,1
180,6,2,0,-1,252,0,1,1,100.0,4,1
97,1,0,0,1492,334,0,0,1,66.66666667,0,1
17,1,0,0,5532,0,0,0,2,0.0,0,0
35,2,0,0,4503,244,0,0,3,91.66666667,1,1
72,2,5,0,3814,203,236842,0,5,75.0,0,0
27,3,0,0,8505,2451,564998,0,5,66.66666667,0,0
16,1,0,0,-1,0,0,1,3,0.0,0,1
63,2,1,0,405,0,0,1,2,100.0,3,1
83,1,11,0,6597,343,0,0,7,71.21212121,0,0
41,1,0,0,-1,230,0,1,0,0.0,0,1
31,1,0,0,-1,0,32580,0,2,100.0,0,0
42,3,0,0,5932,276,326162,0,3,40.0,0,0
52,3,0,0,7371,298,1303460,0,5,83.33333333,0,0
52,3,2,0,8970,1915,10654,1,5,85.71428571,0,0
76,3,3,0,11046,278,545,0,6,90.0,0,0
29,2,0,0,-1,1575,5328535,0,4,66.66666667,0,0
53,4,2,0,5626,218,0,1,5,0.0,1,1
83,4,4,0,5159,1049,115,1,8,0.0,0,0
26,2,0,0,6820,485,697320,0,4,0.0,0,0
208,6,2,0,4656,93,10531930,1,3,100.0,0,1
74,3,4,0,1120,340,0,1,2,0.0,4,1
35,1,0,0,5239,604,42667,0,5,3.846153846,0,0
54,2,0,0,2668,254,0,1,0,100.0,3,1
27,3,0,0,-1,659,110853,0,3,50.0,0,0
56,5,2,0,5614,230,0,1,5,0.0,1,1
38,2,2,0,895,565,456965,0,2,75.0,1,1
57,2,0,0,8346,2975,1,1,10,0.0,2,1
50,2,0,0,4224,159,0,1,0,0.0,0,1
51,1,1,0,1726,101,167115,1,4,100.0,0,1
45,2,1,0,8190,575,20690,0,5,80.0,0,0
24,2,0,0,5034,79,1372473,0,3,57.14285714,0,0
53,3,0,0,5152,559,267520,1,3,100.0,0,1
98,4,1,0,41,324,0,1,0,66.66666667,0,1
69,2,4,0,9345,150,2487,0,6,25.0,0,0
629,2,8,0,2018,173,0,1,0,0.0,0,1
87,2,0,0,7840,1291,3993,0,5,0.0,0,0
41,2,0,0,5636,208,2,0,10,56.0,0,0
104,3,1,1,4609,140,0,1,3,50.0,4,1
23,2,0,0,-1,139,3694130,0,3,100.0,0,0
25,1,1,0,-1,0,0,1,4,0.0,0,1
54,3,2,0,4284,464,1720677,0,2,42.85714286,0,0
35,2,0,0,7153,1978,3574955,0,4,100.0,0,0
72,3,1,0,8658,1202,3292354,0,4,0.0,0,0
24,1,0,0,-1,217,0,0,3,50.0,0,1
21,1,0,0,1899,292,507771,0,1,94.91525424,1,1
43,3,0,0,7156,150,2250,0,3,86.66666667,0,0
53,3,1,0,5444,35,0,1,2,7.692307692000001,0,0
27,2,1,0,-1,0,445572,0,4,92.0,0,0
61,2,4,0,8203,1658,153673,1,6,44.44444444,0,0
59,2,0,0,7130,905,12,1,7,100.0,0,0
113,2,0,0,8348,2974,1,1,10,37.5,1,1
29,2,0,0,-1,0,0,1,0,33.33333333,0,1
69,1,0,0,-2,63,0,1,0,0.0,0,1
15,1,0,0,3110,177,2208902,0,3,100.0,0,0
20,2,0,0,9754,3394,57776,0,4,75.0,0,0
31,3,0,0,-1,232,2687983,0,2,0.0,0,0
58,3,0,0,10173,0,1265063,0,4,82.35294118,0,0
69,3,0,0,7354,315,22857,0,5,75.0,0,0
28,3,0,0,7568,0,51162,0,4,52.38095238,0,0
43,2,0,0,5638,206,2,0,10,65.21739129999999,0,0
24,2,1,0,2918,3,2905816,0,2,66.66666667,0,0
89,3,2,0,9039,92,100011,1,4,0.0,0,0
32,2,0,0,9113,383,29935,0,5,0.0,0,0
152,5,3,1,5627,217,0,1,5,0.0,0,1
27,2,0,0,2977,1040,157916,0,2,100.0,0,0
28,2,0,0,7621,50,56198,1,6,72.0,0,1
76,4,1,0,4003,14,5816617,1,0,100.0,0,1
89,2,7,0,5019,94,2166138,0,4,66.66666667,0,0
18,1,1,0,-1,0,0,0,2,0.0,0,0
56,3,0,0,4358,390,222053,0,3,100.0,0,0
25,1,0,0,7490,181,63,0,10,50.0,0,0
38,2,0,0,9184,312,316,0,5,90.47619048,0,0
34,2,0,0,-1,0,0,1,1,100.0,0,1
21,2,0,0,1331,130,0,0,0,100.0,0,0
43,3,0,0,7158,148,2320,1,3,86.66666667,0,0
76,2,0,0,4376,0,0,1,1,0.0,0,1
32,2,0,0,4932,182,0,1,2,0.0,0,1
60,3,0,0,3403,615,189734,1,5,100.0,0,0
27,2,0,0,7391,342,8675232,0,3,100.0,0,0
94,3,0,0,134,231,0,1,2,75.0,0,1
30,1,0,0,13,352,0,1,0,100.0,0,1
73,1,10,0,2183,739,4676,0,5,50.0,0,0
59,2,2,0,8087,313,2807568,0,5,100.0,0,0
52,3,1,0,4530,219,198488,0,5,40.0,0,0
40,1,2,0,-1,859,32167,1,3,75.0,0,0
18,1,0,0,-1,246,0,0,4,18.18181818,0,0
34,3,0,0,1959,963,0,1,0,0.0,1,1
47,4,2,0,5612,232,0,1,5,0.0,0,1
50,2,0,0,5086,393,53314,0,5,100.0,0,0
52,3,0,0,7428,1703,193,0,7,71.42857143,0,0
57,3,1,0,733,2,0,1,2,0.0,3,1
52,5,1,0,7,358,0,1,0,0.0,1,1
41,2,0,0,9557,304,4204,0,7,100.0,0,0
90,2,9,0,7754,2812,2263,1,6,80.76923077,0,0
219,3,1,0,-1,24,0,1,0,50.0,4,1
66,1,0,0,1632,559,8240141,1,0,0.0,1,1
33,2,0,0,86,279,0,1,0,0.0,2,1
60,3,3,0,5465,14,616449,1,5,0.0,0,0
26,2,0,0,2294,263,99193,0,5,41.66666667,0,0
43,2,0,0,5636,208,2,0,10,65.21739129999999,0,0
25,2,0,0,-1,38,0,0,3,100.0,0,0
46,2,0,0,5635,208,2,0,10,56.0,0,0
23,2,0,0,-1,169,420116,0,2,27.27272727,0,0
46,3,0,0,3923,1190,0,1,2,80.0,0,0
56,3,1,0,-1,68,0,0,0,87.5,0,0
43,2,0,0,6014,195,116,0,8,50.0,0,0
67,3,1,0,5123,355,0,1,2,100.0,2,1
31,2,0,0,2427,1224,497097,0,4,100.0,0,0
66,3,4,0,7672,729,299,0,6,100.0,0,0
61,1,3,0,7795,1702,337165,0,5,30.0,0,0
83,7,0,0,12426,0,1823,0,5,0.0,1,0
39,1,1,0,3934,84,0,1,0,0.0,0,1
42,3,0,0,8371,759,460491,0,5,100.0,0,0
29,2,0,0,3722,660,5817997,0,2,33.33333333,0,0
113,2,0,0,8346,2976,1,1,10,33.33333333,1,1
61,3,0,0,7410,989,9624,0,5,78.57142857,0,0
78,4,1,0,3993,25,5707171,1,0,100.0,0,1
28,2,1,0,560,170,0,1,2,0.0,0,1
43,2,0,0,7448,586,0,0,8,64.0,0,0
26,2,0,0,1778,48,0,0,1,84.21052632,0,0
53,2,3,0,4486,991,2873,0,5,92.85714286,0,0
55,2,1,0,-1,0,641733,1,2,0.0,3,1
69,3,0,0,-1,0,0,1,0,0.0,0,1
113,2,7,0,6760,1275,3677,1,6,16.66666667,0,0
32,2,0,0,7297,372,5358359,0,5,0.0,0,0
72,2,4,0,8474,293,1433876,0,4,100.0,0,0
77,2,3,0,9309,735,6098,0,5,85.71428571,0,0
37,3,0,0,4129,254,0,1,2,0.0,0,1
99,3,0,0,229,137,4236883,0,0,75.0,0,1
46,1,0,0,3442,941,366193,0,6,100.0,0,0
31,2,1,0,-1,0,77586,1,1,0.0,1,1
27,2,0,0,863,47,0,0,2,0.0,0,0
101,5,0,1,255,110,0,1,0,71.42857143,0,1
76,2,3,0,7597,74,177763,1,5,50.0,0,0
196,4,0,0,-1,0,0,0,0,0.0,2,1
20,2,1,0,-1,0,0,0,3,100.0,0,0
26,1,0,0,295,71,0,1,0,0.0,0,1
34,2,0,0,7621,50,56198,1,6,72.0,0,1
42,2,0,0,7296,373,0,1,5,0.0,0,1
74,4,3,0,7446,588,383,0,8,0.0,0,0
43,2,0,0,5638,205,2,0,10,65.21739129999999,0,0
45,5,0,0,2201,356,533532,1,1,0.0,0,1
50,2,6,0,5887,1417,184,0,6,75.0,0,0
28,3,0,0,-1,0,0,1,0,5.263157895,1,1
59,3,1,0,1355,106,686549,1,1,0.0,2,1
34,2,1,0,-1,262,63164,1,2,0.0,0,1
41,2,0,0,6431,509,623,0,5,100.0,0,0
32,1,0,0,5868,340,0,1,0,0.0,0,1
26,3,0,0,5322,0,189061,0,4,66.66666667,0,0
25,2,2,0,4665,84,0,0,1,0.0,0,0
76,2,7,0,2887,35,485854,0,1,66.66666667,0,0
103,4,1,0,-1,333,24,0,9,0.0,0,1
24,2,0,0,-1,0,525334,0,3,15.38461538,0,0
26,2,0,0,-2,358,207273,0,3,66.66666667,0,0
93,5,0,0,1301,160,0,1,0,90.90909091,0,1
86,4,5,0,7857,0,46701,1,4,0.0,2,1
97,2,1,0,4609,139,0,1,3,50.0,4,1
57,3,2,0,5839,2196,3090165,0,2,83.33333333,0,0
45,2,0,0,5669,175,0,1,0,83.33333333,0,1
24,2,0,0,4678,70,0,0,4,66.66666667,0,0
34,2,1,0,12430,0,1858,1,5,100.0,0,0
53,3,0,0,2687,235,186822,0,4,20.0,0,0
34,2,0,0,5644,291,0,0,2,75.0,0,0
75,2,6,0,3312,341,228043,0,4,57.14285714,0,0
50,2,3,0,9283,1676,154918,0,5,66.66666667,0,0
42,2,0,0,1338,122,22211,1,6,100.0,0,1
56,3,0,0,7528,873,0,1,0,100.0,5,1
70,3,5,0,11046,278,545,0,6,90.0,0,0
64,2,3,0,12209,210,50,1,8,66.66666667,0,0
84,2,8,0,5067,3334,595,0,6,90.0,0,0
33,2,1,0,3382,271,4463841,0,4,92.30769231,0,0
547,5,23,0,6590,350,30,1,4,33.33333333,1,0
54,4,0,0,5627,217,0,1,5,0.0,0,1
74,2,5,0,2617,305,5219,1,4,100.0,0,0
28,2,1,0,-1,0,0,0,2,25.0,0,0
59,3,1,0,1134,326,3201555,0,1,60.0,0,1
40,3,0,0,1849,342,348199,0,1,66.66666667,0,0
31,3,0,0,8317,447,644,1,5,96.15384615,0,0
250,6,3,0,834,261,2151511,1,1,64.70588235,1,1
158,4,6,1,-1,0,1768405,1,2,66.66666667,1,1
42,2,1,0,-1,0,0,1,0,100.0,1,1
56,2,0,0,12471,0,5469,0,5,92.0,0,0
70,2,0,0,8348,2974,1,1,10,0.0,1,1
43,2,0,0,7129,905,12,0,7,100.0,0,0
39,2,0,0,3050,236,2259972,0,2,50.0,0,0
61,2,2,0,-1,0,8607,0,7,75.0,0,0
58,3,5,0,6137,72,28049,0,5,44.0,0,0
131,5,1,0,3992,25,5697976,1,0,100.0,0,1
53,3,0,0,140,225,0,1,0,0.0,1,1
102,3,0,0,7681,355,166058,1,4,0.0,0,1
101,2,1,0,2460,0,0,0,0,0.0,2,1
132,2,0,0,9338,158,21,0,5,0.0,0,1
52,2,2,0,8569,668,22658,1,5,100.0,1,0
121,5,4,0,63,0,0,1,0,0.0,0,1
45,3,0,0,-1,0,0,1,2,80.0,0,1
52,2,0,0,1953,2430,4365,1,3,0.0,0,1
16,1,0,0,427,304,0,0,0,100.0,0,1
25,2,0,0,8184,215,5235015,0,3,25.0,0,0
115,4,0,0,3993,24,5707171,1,0,100.0,0,1
35,2,1,0,-1,994,582076,0,3,76.47058824,0,0
111,3,1,1,4609,140,0,1,3,50.0,5,1
33,1,0,0,4698,50,0,1,0,60.0,0,1
105,4,0,0,-1,0,0,1,0,100.0,0,1
26,2,0,0,3393,259,0,0,3,10.0,0,0
51,6,0,0,-1,0,66005,0,4,84.21052632,0,1
62,3,1,0,4851,263,0,0,3,40.0,0,0
54,3,0,0,7188,116,22333,0,4,83.33333333,0,0
55,3,0,0,7199,1931,2243,0,5,57.14285714,0,0
53,3,4,0,287,78,0,1,0,0.0,0,0
79,1,10,0,5797,47,1518,1,7,72.30769231,0,0
23,3,0,0,-1,0,3865872,0,2,75.0,0,0
46,2,0,0,7133,902,12,0,7,100.0,0,0
64,2,0,0,4456,291,0,1,1,8.333333332999999,0,1
32,2,0,0,5976,232,0,0,2,100.0,0,0
40,1,0,0,6381,923,0,1,3,100.0,1,1
22,2,0,0,158,208,0,1,0,0.0,0,1
82,1,1,0,98,267,0,1,0,100.0,0,1
36,2,0,0,5968,3527,88539,0,5,91.66666667,0,0
47,4,2,0,5615,228,0,0,5,20.0,1,1
26,2,0,0,5064,50,53952,0,4,84.61538462,0,0
66,5,1,0,5616,228,0,1,5,0.0,2,1
107,5,0,0,134,231,0,1,0,46.15384615,1,1
64,1,1,0,3610,42,0,1,1,0.0,3,1
80,3,3,0,155,575,0,1,0,0.0,4,1
38,3,0,0,-1,213,882317,1,0,66.66666667,0,1
22,1,0,0,1604,0,1823977,0,1,100.0,0,0
60,3,1,0,-1,136,0,1,3,0.0,1,1
34,2,0,0,7447,588,0,0,8,62.74509804,0,0
